 ما هبت الصبا,0256ZubayrIbnBakkar.AkhbarMuwaffaqiyyat.Shamela0028453-ara1.completed.txt,"# فبعدا لمن يبكيك ما هبت الصبا %~% وسحقا فقد لاقيت ليثا معاركا
",,,,,
 ما هبت الصبا,0256ZubayrIbnBakkar.JamharatNasabQuraysh.Shamela0026525-ara1.completed.txt,"# ولا أبرح البابين ما هبت الصبا ... بذي رونق قد أخلصته الصياقل
",,,,,
 ما دام الدجاج,0264AbuZurcaRazi.CilalWaSualat.Sham19Y0011402-ara1.txt,"# فمتعك الرحمن بالحلم والتقى ... وأبقاك ما دام الدجاج يقرقر
",,,,,
 ما حنت الأبل,0279Baladhuri.AnsabAshraf.Shamela0009773-ara1.mARkdown.txt,"# أعوذ بربي أن أعود لمثل ما %~% هممت به يا عمرو ما حنت الأبل
",,,,,
 ما غرد القمري,0279Baladhuri.AnsabAshraf.Shamela0009773-ara1.mARkdown.txt,"# ولا تملى بكاءك الدهر معولة %~% عليه ما غرد القمري بالسحر
",,,,,
 ما ناحت مطوقة,0280IbnTayfur.BallaghatNisa.Shamela0012848-ara1.txt,"# فسوف أبكيت ما ناحت مطوقة ... وما سرت مع الساري على ساقي
",,,,,
 ما هبت الصبا,0280IbnTayfur.BallaghatNisa.Shamela0012848-ara1.txt,"# سأرعى ليحيى الود ما هبت الصبا ... وان قطعوا في ذاك عمدا لسانيا
",,,,,
 ما ناحت مطوقه,0284Buhturi.Hamasa.Sham19Y0148535-ara1.txt,"# 8 - فسوف أبكيك ما ناحت مطوقه ... وما أضاءت نجوم الليل للساري
",,,,,
 ما ناحت مطوقة,0285IbnYazidMubarrad.KamilFiLugha.Shamela0008505-ara1.mARkdown.txt,"# أبكيك ما ناحت مطوقة %~% تحت الظلام تنوح في الغلس
",,,,,
 ما ناحت مطوقة,0285IbnYazidMubarrad.Tacazi.Shamela0021554-ara1.mARkdown.txt,"# فسوف أبكيك ms042 ما ناحت مطوقة ... وما أضاءت نجوم الليل للساري
",,,,,
 ما ناحت مطوقة,0285IbnYazidMubarrad.TacaziWaMarai.ShamIbadiyya0000610-ara1.txt,"# فسوف ms042 أبكيك ما ناحت مطوقة ... وما أضاءت نجوم الليل للساري
",,,,,
 ما حنت الني,0296IbnMuctazz.TabaqatShucara.Shamela0007867-ara1.completed.txt,"# غير أني أبكيك ما حنت الني ... ب وحثت عيرانة بقيود
",,,,,
 ما دامت الحقب,0296IbnMuctazz.TabaqatShucara.Shamela0007867-ara1.completed.txt,"# يا يوم مطلب أبكيت أعيننا ... بعد الدموع دما ما دامت الحقب
",,,,,
 ما هبت الصبا,0296MuhammadIbnJarrah.Waraqa.Shamela0000618-ara1.completed.txt,"# فو الله لا أنساك ما هبت الصبا ... وطول الليالي مادعا الله راغب
",,,,,
 ما دجت الليالي,0297IbnDawudZahiri.Zahra.Shamela0000738-ara1.txt,"# مضى وأقام ما دجت الليالي ... له مجد يجل عن المقاد
",,,,,
 ما ناحت مطوقة,0297IbnDawudZahiri.Zahra.Shamela0000738-ara1.txt,"# فسوف أبكيك ما ناحت مطوقة ... وما أضاء نجوم الليل للساري
",,,,,
 ما هبت الصبا,0297IbnDawudZahiri.Zahra.Shamela0000738-ara1.txt,"# على أنني أهواك ما هبت الصبا ... وما سكنت سلمى وأكنافها العفر
",,,,,
 ما هبت الصبا,0297IbnDawudZahiri.Zahra.Shamela0000738-ara1.txt,"# فوالله لا أنساك ما هبت الصبا ... وما أعقبتها في البحار جنوب
",,,,,
 ما دامت بنجد,0300IbnZakariyaHajari.Tacliqat.JK010664-ara1.txt,"# 1) - أحبك ما دامت بنجد شيجة ... ما سبكت أيلى بها تعار
",,,,,
 ما غنى الحمام,0300IbnZakariyaHajari.Tacliqat.JK010664-ara1.txt,"# 4) - فلن تردي ماء الطوى ولن تري ... أبانين ما غنى الحمام الهاتف
",,,,,
 ما دام الرمل,0302QasimCawfi.DalailFiGharibHadith.Shamela0009654-ara1.txt,"# لا يغلب النازع ما دام الرمل ... فإن أكب صامتا فقد خمل
",,,,,
 ما ناح الحمام,0310IbnCabbasYazidi.Amali.JK010748-ara1.txt,"# فلم أدر ما أجزيك غير نصيحتي ... وشكري ما ناح الحمام المغرد
",,,,,
 ما دامت الأرض,0310Tabari.Tarikh.Shamela0009783BK1-ara1.mARkdown.txt,"# لولا المهلب ما زرنا بلادهم ... ما دامت الأرض فيها الماء والشجر
",,,,,
 ما غردت في,0310Tabari.Tarikh.Shamela0009783BK1-ara1.mARkdown.txt,"# فلأشكرن جميل ما أوليتني ... ما غردت في الأيك ورق حمام
",,,,,
 ما لاح نجم,0310Tabari.Tarikh.Shamela0009783BK1-ara1.mARkdown.txt,"# سأبكيكم ما لاح نجم وغرد ms2247 ... الحمام ببطن الواديين وقرقرا
",,,,,
 ما حركت ريح,0321IbnDuraydAzdi.JamharatLugha.Shamela0007032-ara1.txt,"# (فاذهب فلا تنفك حامل لعنة ... ما حركت ريح غصون الغضور)
",,,,,
 ما حنت النيب,0322IbnAbiCawn.Tashbihat.JK010734-ara1.txt,"# ولا ضاربه معت ... به ما حنت النيب
",,,,,
 ما لاح كوكب,0325IbnIshaqWashsha.Muwashsha.Shamela0026102-ara1.completed.txt,"# عليك سلام الله ما لاح كوكب ... بأفق لساري الليل واستوسق البدر
",,,,,
 ما هبت الصبا,0325IbnIshaqWashsha.Muwashsha.Shamela0026102-ara1.completed.txt,"# عليك سلام الله ما هبت الصبا ... وما قرقر القمري في ورق السدر
",,,,,
 ما هبت شآمية,0327AbuCaliKawkabi.Akhbar.ShamAY0032845-ara1.txt,"# فلست أنساك ما هبت شآمية ... وما بدا علم في الآل معمور
",,,,,
 ما دامت العين,0328IbnCabdRabbihi.CiqdFarid.Shamela0023789-ara1.completed.txt,"# وكم من يد عندي لمعن كريمة ... سأشكرها ما دامت العين تطرف
",,,,,
 ما لاح نجم,0328IbnCabdRabbihi.CiqdFarid.Shamela0023789-ara1.completed.txt,"# والله ما أسلوكم أبدا ... ما لاح نجم أو بدا فجر
",,,,,
 ما ناحت مطوقة,0328IbnCabdRabbihi.CiqdFarid.Shamela0023789-ara1.completed.txt,"# إني سأبكيك ما ناحت مطوقة ... تبكي أليفا على فرع من النشم «2»
",,,,,
 ما نعب الغراب,0333AbuCarabTamimi.Mihan.Shamela0006706-ara1.completed.txt,"# (فقد ظل القتيل وصار وترا ... طوال الدهر ما نعب الغراب)
",,,,,
 ما هتف الهاتفات,0335Suli.AkhbarAbiTamam.Shamela0000515-ara1.completed.txt,"# أعقبك الله صحة البدن ... ما هتف الهاتفات في الغصن
",,,,,
 ما حنت الابل,0335Suli.AkhbarRadi.Shamela0010532-ara1.txt,"# [وأننى مقفل الضمائر من ... حب سواهم ما حنت الابل
",,,,,
 ما سرى الساري,0335Suli.AkhbarRadi.Shamela0010532-ara1.txt,"# لا يبرح السالك منهاجها ... منها بخير ما سرى الساري
",,,,,
 ما حنت الإبل,0335Suli.AshcarAwladKhulafa.Shamela0007822-ara1.completed.txt,"# وأنني مقفل الضمائر من ... حب سواهم ما حنت الإبل
",,,,,
 ما ناحت حمامة,0346Mascudi.MurujDhahab.JK010344-ara1.completed.txt,"# سأبكيك ما ناحت حمامة أيكة ... وما اخضر في دوح الحجاز قضيب
",,,,,
 ما حنت الإبل,0354IbnHibbanBusti.RawdatCuqala.Shamela0006944-ara1.completed.txt,"# تركته ترك قال لا رجوع له ... إلى مودته ما حنت الإبل ...
",,,,,
 ما دامت بنجد,0356AbuCaliQali.MaqsurWaMamdud.Sham19Y0020949-ara1.txt,"# أحبك ما دامت بنجد وشيجة ... وما ثبتت أبلى به وتعار
",,,,,
 ما دامت الريح,0362AbuFarajIsbahani.MaqatilTalibiyyin.Shamela0012404-ara1.completed.txt,"# لعمري لقد أغرى القلوب ابن طاهر ... ببغضائكم ما دامت الريح تنأج «2»
",,,,,
 ما غنت الأوراق,0363QadiNucman.ManaqibWaMathalib.EShia0086596-ara1.completed.txt,"PageV01P067 # فإن نسوه فإني لست ناسية %~% ما غنت الأوراق في الأغصان
",,,,,
 ما حنت الإبل,0365IbnFaqihHamadhani.Buldan.Shamela0011685-ara1.completed.txt,"# لا حفظ الله ذاك من رجل %~% ولا رعاه ما حنت الإبل
",,,,,
 ما سجا للعين,0365IbnFaqihHamadhani.Buldan.Shamela0011685-ara1.completed.txt,"# على بغداد دار اللهو مني %~% سلام ما سجا للعين طرف
",,,,,
 ما لاح في,0365IbnFaqihHamadhani.Buldan.Shamela0011685-ara1.completed.txt,"# ويملك القطر من حرشاء ساكنه %~% ما لاح في الجو نجم آخر الأبد
",,,,,
 ما لاح بالمعزاء,0370IbnBishrAmidi.MutalifWaMukhtalif.Shamela0010913-ara1.completed.txt,"# ما أنس لا أنساه آخر عيشنا ... ما لاح بالمعزاء ريع سراب
",,,,,
 ما هتف الهاتفات,0370IbnBishrAmidi.Muwazana.Sham19Y0026183-ara1.completed.txt,"# أعقبك الله صحة البدن %~% ما هتف الهاتفات في غصن
",,,,,
 ما حدا الليل,0375IbnHamzaBasri.Tanbihat.JK010226-ara1.txt,"# ألا لعن الإله بذات غسل ... ومرأة ما حدا الليل النهارا
",,,,,
 ما لاح بالمعزاء,0377IbnAhmadFarisi.SharhAbyat.Shamela0037492-ara1.txt,"# ما أنس لا أنساه آخر عيشتي ... ما لاح بالمعزاء ريع سراب
",,,,,
 ما سرى كوكب,0378IbnAhmadDarimi.Tuhaf.Shamela0005430-ara1.txt,"# عيشي بخير ما سرى كوكب ... وما دعا داع مع الفجر
",,,,,
 ما لاح في,0378IbnSalihQahtani.QasidaNuniyya.Shamela0007533-ara1.txt,"# صلى عليه الله خير صلاته ... ما لاح في فلكيهما القمران
",,,,,
 ما ناح قمري,0378IbnSalihQahtani.QasidaNuniyya.Shamela0007533-ara1.txt,"# صلى الإله على النبي محمد ... ما ناح قمري على الأغصان
",,,,,
 ما دار بالشهب,0379Zubaydi.TabaqatNahwiyyinWaLughawiyyin.Sham19Y0013235-ara1.txt,"# اسلم ومليت فينا أيها الملك ... ما دار بالشهب الدرية الفلك
",,,,,
 ما هبت الصبا,0379Zubaydi.TabaqatNahwiyyinWaLughawiyyin.Sham19Y0013235-ara1.txt,"# فوالله ما أنساك ما هبت الصبا ... ولأبكين في مشهدي ومسيري
",,,,,
 ما لاح في,0380Khalidiyyan.AshbahWaNazair.Shamela0010806-ara1.txt,"# ساد في ميعة الشباب وأبهى الز ... هر ما لاح في الغصون الرطاب
",,,,,
 ما هبت رياح,0384IbnCimranMarzubani.MucjamShucara.Shamela0026552-ara1.completed.txt,"# فرج أبا عبد المليك فإنه ... أخو العرف ما هبت رياح الشمائل
",,,,,
 ما غنى الحمام,0388AbuSulaymanKhattabi.GharibHadith.ShamAY0032379-ara2.txt,"# فلن تردي ماء الطوي ولن تري ... أبانين ما غنى الحمام الهواتف 1
",,,,,
 ما حن في,0388AbuSulaymanKhattabi.ShanDuca.Shamela0095700-ara1.txt,"# ولا زال ريحان الإله وروحه ... قرى روحه ما حن في الأيك صادح
",,,,,
 ما دامت الحقب,0390IbnZakariyaNahrawani.JalisSalih.JK010552-ara1.txt,"# يا يوم مطلب أصحبت أعيننا ... دمعا يدوم لها ما دامت الحقب
",,,,,
 ما ناحت مطوقة,0392IbnJinniMawsili.MuhtasabFiTabyin.Shamela0008660-ara1.txt,"# أبكي لفقدك ما ناحت مطوقة ... وما سما فنن يوما على ساق4
",,,,,
 ما سجعت هتوف,0392IbnJinniMawsili.TamamFiTafsirAshcarHudhayl.ShamAY0031951-ara1.txt,"# سجيس الدهر ما سجعت هتوف ... على فرع من البلد التهامى
",,,,,
 ما صاح في,0392IbnJinniMawsili.TamamFiTafsirAshcarHudhayl.ShamAY0031951-ara1.txt,"# فأقسم لا تنفك مني قصيدة ... تثبى لها ما صاح في الجو ناعب
",,,,,
 ما لاح برق,0393IbnWakicTinnisi.MunsifLiSariq.Shamela0031373-ara1.txt,"# ما لاح برق أو ترنم طائر ... إلا انثنيت ولي فؤاد شيق
",,,,,
 ما لاح كوكب,0393IbnWakicTinnisi.MunsifLiSariq.Shamela0031373-ara1.txt,"# سيحبى بك السمار ما لاح كوكب ... وتحدو بك السفار ما ذر شارق
",,,,,
 ما نفذ الدهر,0395AbuHilalCaskari.DiwanMacani.Shamela0006909-ara1.completed.txt,"# (مدائح تبقى بعد ما نفذ الدهر ... وتبهى بها الأيام ما اتصل العمر)
",,,,,
 ما دامت العين,0421IbnMuhammadMarzuqi.AmaliMarzuqi.Shamela0000722-ara1.completed.txt,"# ولم أنس من سعد بقصوان مشهدا ... ولا الأدمى ما دامت العين تطرف
",,,,,
 ما ناحت مطوقة,0429AbuMansurThacalibi.AhsanMaSamictu.Shamela0025011-ara1.mARkdown.txt,"# لأشكرنك ms20 ما ناحت مطوقة ... على الغصون فقد طوقتني مننا
",,,,,
 ما غنت مطوقة,0429AbuMansurThacalibi.IcjazWaIjaz.Shamela0023741-ara1.completed.txt,"# لأشكرنك ما غنت مطوقة ... على الغصون، فقد طوقتنا مننا
",,,,,
 ما غردت في,0429AbuMansurThacalibi.NathrNazm.Shamela0000623BK1-ara1.mARkdown.txt,"# لا زلت في شرف وعز دائم %~% ما غردت في الايك ورق حمام
",,,,,
 ما غنت مطوقة,0429AbuMansurThacalibi.ThimarQulub.Shamela0006896-ara1.mARkdown.txt,"# (لأشكرنك ما غنت مطوقة ... على الغصون كما طوقتنى مننا)
",,,,,
 ما هبت شمال,0429AbuMansurThacalibi.ThimarQulub.Shamela0006896-ara1.mARkdown.txt,"# (نحن ما هبت شمال ... بين جنات وريف)
",,,,,
 ما حنت النيب,0429AbuMansurThacalibi.YatimatDahr.Shamela0006743-ara1.completed.txt,"# (بقيت للدين والدنيا تسوسهما ... ما حنت النيب أو ما أورق السلم) //
",,,,,
 ما حنت النيب,0429AbuMansurThacalibi.YatimatDahr.Shamela0006743-ara1.completed.txt,"# (وإني وإن متعت بابني بعده ... لذاكره ما حنت النيب في نجد)
",,,,,
 ما دار القمر,0429AbuMansurThacalibi.YatimatDahr.Shamela0006743-ara1.completed.txt,"# (سهل الله له بغيته ... في ملوك الارض ما دار القمر)
",,,,,
 ما سجع الحمام,0429AbuMansurThacalibi.YatimatDahr.Shamela0006743-ara1.completed.txt,"# (لا زلت ما سجع الحمام وما ... نفح النسيم ونور الزهر)
",,,,,
 ما غنى الحمام,0429AbuMansurThacalibi.YatimatDahr.Shamela0006743-ara1.completed.txt,"# (فعليك ما غنى الحمام تحية ... ومع التحية نضرة ونعيم) // الكامل //
",,,,,
 ما لاح في,0429AbuMansurThacalibi.YatimatDahr.Shamela0006743-ara1.completed.txt,"# (بل إن علي الله وسع لم أزل ... أصلي له ما لاح في الجو بارق)
",,,,,
 ما ناحت الورق,0429AbuMansurThacalibi.YatimatDahr.Shamela0006743-ara1.completed.txt,"# (صلى الإله على المختار من رجل ... ما ناحت الورق فوق الأيك والفنن) //
",,,,,
 ما ناحت مطوقة,0429AbuMansurThacalibi.YatimatDahr.Shamela0006743-ara1.completed.txt,"# (لأشكرنك ما ناحت مطوقة ... على الغصون كما طوقتني مننا) // البسيط //
",,,,,
 ما هتفت يوما,0429AbuMansurThacalibi.YatimatDahr.Shamela0006743-ara1.completed.txt,"# (وصاحب لي لو حلت رزيته ... بالطير ما هتفت يوما على فنن)
",,,,,
 ما حنت النيب,0430AswadGhundijani.AsmaKhaylCarab.Sham19Y0120141-ara1.txt,"# وقرباها إني لن تمس يدي ... يدا ببيع لها ما حنت النيب
",,,,,
 ما حنت النيب,0430AswadGhundijani.AsmaKhaylCarab.Sham19Y0120141-ara1.txt,"# وقرباها إني لن تمس يدي ... يدا ببيع لها ما حنت النيب (¬4)
",,,,,
 ما دام الصبور,0430AswadGhundijani.AsmaKhaylCarab.Sham19Y0120141-ara1.txt,"# سأصبر ما دام الصبور يقابل ... وما كان فيه ذو دفاع يقاتل
",,,,,
 ما حنت النيب,0431IbnMuhammadZuzani.HamasatZurafa.Shamela0000752-ara1.txt,"# فاسمل أبا يوسف بالجود أعينهم ... أشكرك مجتهدا ما حنت النيب
",,,,,
 ما عشت أعياد,0431IbnMuhammadZuzani.HamasatZurafa.Shamela0000752-ara1.txt,"# فاسلم أبا جعفر عن كل نائبة ... فكل أيامنا ما عشت أعياد
",,,,,
 ما حدا الحادون,0436SharifMurtada.Diwan.ShamAY0037891-ara1.txt,"# وإليكم جمحاني %~% ما حدا الحادون نيبا 
",,,,,
 ما لاح فى,0436SharifMurtada.Diwan.ShamAY0037891-ara1.txt,"# فلا يغرنك وميض له %~% ما لاح فى الآفاق حتى انجلى 
",,,,,
 ما دام صبح,0444AbuCamrDani.UrjuzaMunabbiha.ShamAY0036794-ara1.txt,"# بعدد القطر وكل ما خلق ............... ما دام صبح ومساء وغسق
",,,,,
 ما لاح برق,0449AbuCalaMacarri.MucjizAhmad.JK010753-ara1.txt,"# ما لاح برق أو ترنم طائر ... إلا انثنيت ولي فؤاد شيق
",,,,,
 ما لاح كوكب,0449AbuCalaMacarri.MucjizAhmad.JK010753-ara1.txt,"# سيحيي بك السمار ما لاح كوكب ... ويحدو بك السفار ما ذر شارق
",,,,,
 ما ناحت مطوقة,0453AbuIshaqHusri.ZuhrAdab.Shamela0010768-ara1.txt,"# فسوف أبكيك ما ناحت مطوقة ... وما أضاءت نجوم الليل للسارى
",,,,,
 ما دام الحمام,0458IbnSidaMursi.MuhkamWaMuhit.Shamela0009757-ara1.txt,"# فوالله لا ألقى ابن عم كأنه ... نشيبة ما دام الحمام ينوح
",,,,,
 ما دام الزمل,0458IbnSidaMursi.MuhkamWaMuhit.Shamela0009757-ara1.txt,"# (لا يغلب النازع ما دام الزمل ... )
",,,,,
 ما سال في,0458IbnSidaMursi.MuhkamWaMuhit.Shamela0009757-ara1.txt,"# (أما كليب فإن اللؤم حالفها ... ما سال في حفلة الزباء واديها)
",,,,,
 ما هبت الريح,0458IbnSidaMursi.MuhkamWaMuhit.Shamela0009757-ara1.txt,"# (أبقت لنا وقعات الدهر مكرمة ... ما هبت الريح والدنيا لها وظف)
",,,,,
 ما جرى الدمع,0463IbnCabdBarr.BahjatMajalis.Shamela0000558-ara1.txt,"# وسلام عليك مني دأبا ... ما جرى الدمع قاطعا للسماء
",,,,,
 ما صاح ديك,0463IbnCabdBarr.BahjatMajalis.Shamela0000558-ara1.txt,"# إنني والله لا أكفركم ... أبدا ما صاح ديك في السحر
",,,,,
 ما لاح شيب,0463IbnRashiqQayrawani.CumdaFiMahasinShicr.JK010637-ara1.txt,"# سأعزف إن عزفت عن التصابي ... إذا ما لاح شيب بالغراب
",,,,,
 ما نفد الصبا,0463IbnRashiqQayrawani.CumdaFiMahasinShicr.JK010637-ara1.txt,"# تغمرت منها بعد ما نفد الصبا ... ولم يروا من ذي حاجة من تغمرا
",,,,,
 ما ناح طير,0464AbuBakrMaliki.RiyadNufus.Sham19Y0148883-ara1.mARkdown.txt,"# مني عليهم سلام الله متصلا %~% ما ناح طير السما أو حن أو غردا 
",,,,,
 ما هبت الصبا,0465IbnHawazinQushayri.LataifIsharat.Shamela0023629-ara1.txt,"# أيا قادما من سفرة الهجر مرحبا ... أناديك لا أنساك ما هبت الصبا
",,,,,
 ما هبت الصبا,0465IbnHawazinQushayri.LataifIsharat.Shamela0023629-ara1.txt,"# أيا قادما من سفرة الهجر مرحبا ... أناديك لا أنساك ما هبت الصبا
",,,,,
 ما سار نحس,0467IbnHasanBakharzi.DumyatQasr.Shamela0010665-ara1.txt,"# أو قابل الأفلاك طالع سعده ... ما سار نحس في نجوم سمائه
",,,,,
 ما لاح برق,0467IbnHasanBakharzi.DumyatQasr.Shamela0010665-ara1.txt,"# أنوح إذا ما لاح برق تأسفا ... وأندب إن ناح الحمام المطوق
",,,,,
 ما هبت الصبا,0467IbnHasanBakharzi.DumyatQasr.Shamela0010665-ara1.txt,"# على ساكني [1] الزوراء «1» ما هبت الصبا ... تحية مقروح الفؤاد حزين
",,,,,
 ما لاح برق,0468IbnAhmadWahidiNaysaburi.SharhDiwanMutanabbi.JK010754-ara1.txt,"# ما لاح برق أو ترنم طائر ... إلا انثنيت ولي فؤاد شيق
",,,,,
 ما لاح كوكب,0468IbnAhmadWahidiNaysaburi.SharhDiwanMutanabbi.JK010754-ara1.txt,"# سيحيى بك السمار ما لاح كوكب ... ويجدو بك السفار ما ذر شارق
",,,,,
 ما حام في,0476AclamShantamari.AshcarShucara.Shamela0005449-ara1.txt,"# ينادين: مات الجود معك فلا ترى ... مجيبا له ما حام في الجو حائم
",,,,,
 ما حام في,0476AclamShantamari.AshcarShucara.Shamela0005449-ara1.txt,"# ينادين: مات الجود معك فلا ترى ... مجيبا له ما حام في الجو حائم
",,,,,
 ما حام في,0476AclamShantamari.AshcarShucara.Shamela0005449-ara1.txt,"# ينادين: مات الجود معك فلا ترى ... مجيبا له ما حام في الجو حائم
",,,,,
 ما غنت مطوقة,0488IbnFutuhHumaydi.JadhwatMuqtabis.Shamela0005742-ara1.completed.txt,"# والله يبقيك ما غنت مطوقة ... وهزت الريح مخضرا من الشجر
",,,,,?
 ما سجع الحمام,0500AbuNasrMaqdisi.LataifWaZaraif.Shamela0010509-ara1.mARkdown.txt,"# صديقك من يعادي من تعادي %~% بطول الدهر ما سجع الحمام
",,,,,
 ما حن في,0510AbuKhattabKalwadhani.ManzumaDaliya.ShamAY0035409-ara1.txt,"~~(49) ... وأدام دولتهم علينا سرمدا ... ما حن في الأسحار كل مغرد) (¬1)
",,,,,
 ما سجع الحمام,0510CawtabiSuhari.Ansab.ShamIbadiyya0000248-ara1.txt,"# فقد أبنا بذلك شاكراه ... فلما أنساه ما سجع الحمام
",,,,,
 ما سرى كوكب,0510CawtabiSuhari.Ansab.ShamIbadiyya0000248-ara1.txt,"# ساشكره ما سرى كوكب ... وما احتك عود من المرخة
",,,,,
 ما سجع الحمام,0511SalmaSahari.Ansab.JK010491-ara1.txt,"# فقد أبنا بذلك شاكراه ... فلما أنساه ما سجع الحمام
",,,,,
 ما هبت الصبا,0515IbnQattac.DurraKhatira.Shamela0005424-ara1.completed.txt,"# فو الله لا أشكوك ما هبت الصبا ... ولو كثرت في الأحاديث والقال
",,,,,
 ما حدا الأظعان,0517IbnKhayyatShacir.Diwan.Sham19Y0148537-ara1.txt,"# فلا تزل الليالي ضامنات ... بقاءك ما حدا الأظعان حاد
",,,,,
 ما دجا غيهب,0517IbnKhayyatShacir.Diwan.Sham19Y0148537-ara1.txt,"# فبقيتما ما دجا غيهب ... وما ابيض صبح وما اخضر عود
",,,,,
 ما سجعت هتوف,0538JarAllahZamakhshari.AsasBalagha.ShamAY0034676-ara1.txt,"# ( سجيس الدهر ما سجعت هتوف ... على فرع من البلد التهامي )
",,,,,
 ما طلع الفجر,0538JarAllahZamakhshari.RabicAbrar.Shamela0010668-ara1.txt,"# فإن تكن الأيام فرقن بيننا ... فحي ابنة المري ما طلع الفجر
",,,,,
 ما دام الليالي,0548IbnQaysaraniShacir.Diwan.ShamAY0037840-ara1.txt,"# لها بين افواه الرواة تلاوة %~% تردد ما دام الليالي تردد 
",,,,,
 ما دام الحمام,0553BayanHaqqNaysaburi.BahirBurhan.Shamela0037538-ara1.txt,"# فوالله لا ألقى ابن عم كأنه ... نشيبة ما دام الحمام [ينوح]
",,,,,
 ما دامت الشهب,0555IbnQalanisi.Tarikh.Shamela0022799-ara1.completed.txt,"# ما دامت الشهب في الأفلاك دائرة ... وناحت الورق ليلا بين أغصان
",,,,,
 ما ناحت هتوف,0555IbnQalanisi.Tarikh.Shamela0022799-ara1.completed.txt,"# هدى الأيام ما ناحت هتوف ... ولاح بقفره بيض الأداحي
",,,,,
 ما هتفت هتوف,0555IbnQalanisi.Tarikh.Shamela0022799-ara1.completed.txt,"# مدى الأيام ما هتفت هتوف ... على غصن بغض النور ينمي
",,,,,
 ما لاح برق,0562IbnHamdun.TadhkiraHamduniyya.Shamela0010646-ara1.txt,"# لو كنت إلا مثل ما قال في ... بعض اسمه ما لاح برق وشيم
",,,,,
